subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-01	0	1	1	1	1	104
sub-02	0	1	1	1	1	113
sub-03	0	1	1	1	1	113
sub-04	0	1	1	1	1	114
sub-05	0	1	1	1	1	113
sub-06	1	1	3	1	1	114
sub-07	0	1	1	1	1	113
sub-08	0	1	1	1	1	113
sub-09	0	1	1	1	1	113
sub-10	0	1	1	1	1	113
sub-11	0	1	1	1	1	113
sub-12	0	1	1	1	1	113
sub-13	0	1	1	1	1	113
sub-14	0	1	1	1	1	113
sub-15	0	1	1	1	1	113
sub-16	0	1	1	1	1	113
sub-17	0	1	1	1	1	113
sub-18	0	1	1	1	1	113
sub-19	0	1	1	1	1	113
sub-20	0	1	1	1	1	113
sub-21	0	1	1	1	1	113
sub-22	0	1	1	1	1	113
sub-23	0	1	1	1	1	113
sub-24	0	1	1	1	1	113
